"","Type","Model","Status","Lost by","Unit","Date","Nearest location","Oryx URL","Source","Geolocation","Tags","Country","GeneralType","lat","lng"
"97","Armoured Fighting Vehicles","BMD-2","Destroyed","Russia","VDV",2023-07-17,"Neskuchne","https://i.postimg.cc/0yjFc14N/1028-bmd2-destr-17-07-23.jpg","https://youtu.be/3Lfh89i4icI?t=459",NA,"Turretless,Shattered","Russia","Armor",NA,NA
"98","Armoured Fighting Vehicles","BMD-2","Destroyed","Russia","VDV",2023-06-29,"Neskuchne","https://i.postimg.cc/bvxG3fkB/1011-bmd2-destr-29-06-23.jpg","https://twitter.com/naalsio26/status/1674654123013156864",NA,"Turretless","Russia","Armor",NA,NA
"99","Armoured Fighting Vehicles","BMD-4M","Destroyed","Russia","VDV",2023-10-13,"Novoprokopivka","https://i.postimg.cc/8cMfYfdP/1014-bmd4m-destr-13-10-23.jpg","https://t.me/lost_warinua/52542",NA,"Turretless,V","Russia","Armor",NA,NA
"100","Armoured Fighting Vehicles","BMD-4M","Destroyed","Russia","VDV",2023-09-07,"Verbove","https://i.postimg.cc/6qg80n6T/32887.png","https://t.me/lost_warinua/48910","47.43237,35.97296","Turretless,Loitering","Russia","Armor",47.43237,35.97296
"101","Armoured Fighting Vehicles","BMD-4M","Destroyed","Russia","VDV",2023-09-06,"Novoprokopivka","https://twitter.com/UAWeapons/status/1699339313714991424","https://t.me/lost_warinua/48780","47.428784,35.829775","Turretless,Shattered,Loitering","Russia","Armor",47.428784,35.829775
"102","Armoured Fighting Vehicles","BMD-4M","Destroyed","Russia","VDV",2023-08-18,"Robotyne","https://i.postimg.cc/vHBqnn6v/1007-bmd4m-destr-18-08-23.jpg","https://t.me/lost_warinua/46487",NA,"Turretless","Russia","Armor",NA,NA
"103","Armoured Fighting Vehicles","BMD-4M","Destroyed","Russia","VDV",2023-08-17,"Staromaiorske","https://i.postimg.cc/J0TpgrSJ/1001-bmd4m-destr-17-08-23.jpg","https://t.me/lost_warinua/46393","47.739583,36.792972","Turretless,Shattered","Russia","Armor",47.739583,36.792972
"104","Armoured Fighting Vehicles","BMD-4M","Destroyed","Russia","247th Air Assault Regiment",2023-07-27,"Staromaiorske","https://i.postimg.cc/tRM9c2hK/1025-bmd4m-dam-27-07-23.jpg","https://t.me/WS_videos/1473","47.743317,36.793364","Turretless,Shattered,V,Loitering","Russia","Armor",47.743317,36.793364
"105","Armoured Fighting Vehicles","BMP-1 or 2","Destroyed","Russia",NA,2023-07-22,"Pryiutne","https://i.postimg.cc/ZKydy7Np/1031-bmp1-destr-22-07-23.jpg","https://t.me/lost_warinua/43022","47.74825,36.681667",NA,"Russia","Armor",47.74825,36.681667
"106","Armoured Fighting Vehicles","BMP-1 or 2","Destroyed","Russia",NA,2023-07-22,"Pryiutne","https://i.postimg.cc/5yXFgpRc/1030-bmp1-destr-22-07-23.jpg","https://t.me/lost_warinua/43025","47.721889,36.648",NA,"Russia","Armor",47.721889,36.648
"107","Armoured Fighting Vehicles","BMP-1 or 2","Destroyed","Russia",NA,2023-07-20,"Zaporizhzhia oblast","https://i.postimg.cc/qR26xY9X/1015-unkn-bmp-destr-20-07-23.jpg","https://t.me/lost_warinua/42815",NA,"Turretless,Shattered","Russia","Armor",NA,NA
"108","Armoured Fighting Vehicles","BMP-1 or 2","Destroyed","Russia",NA,2023-07-08,"Pryiutne","https://i.postimg.cc/J0SH2Jfs/1032-bmp1-destr-22-07-23.jpg","https://t.me/lost_warinua/43021","47.737583,36.683972",NA,"Russia","Armor",47.737583,36.683972
"109","Armoured Fighting Vehicles","BMP-1 or 2","Destroyed","Russia",NA,2023-07-28,"Staromaiorske","https://i.postimg.cc/k5Pv7xPw/1025-unkn-bmp-destr-28-07-23.jpg","https://t.me/mysiagin/25326","47.759000,36.798667","Turretless,Shattered","Russia","Armor",47.759,36.798667
"110","Armoured Fighting Vehicles","BMP-1 or 2","Destroyed","Russia",NA,2023-06-05,"Staromaiorske","https://i.postimg.cc/QN0ws2P1/1002-unkn-btr80-82-destr-05-06-23.jpg","https://t.me/WS_videos/1257","47.755594,36.797223",NA,"Russia","Armor",47.755594,36.797223
"111","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-10-02,"Svitle","https://i.postimg.cc/d3FM8c3H/1031-2x-bmp1-destr-02-10-23.jpg","https://t.me/lost_warinua/51528","47.147758,35.846017",NA,"Russia","Armor",47.147758,35.846017
"112","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-10-02,"Svitle","https://i.postimg.cc/d3FM8c3H/1031-2x-bmp1-destr-02-10-23.jpg","https://t.me/lost_warinua/51528","47.147987,35.846195",NA,"Russia","Armor",47.147987,35.846195
"113","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-09-19,"Zaporizhzhia oblast","https://i.postimg.cc/SQtQPbx3/218.png","https://t.me/lost_warinua/50208",NA,"V,Loitering","Russia","Armor",NA,NA
"114","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-07-21,"Remivka","https://i.postimg.cc/2jtWyR1C/1010-BMP-1-P-destr-21-07-23.jpg","https://t.me/lost_warinua/42903",NA,NA,"Russia","Armor",NA,NA
"115","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-07-21,"Remivka","https://i.postimg.cc/X7sGL9Dh/1038-bmp1-destr-21-07-23.jpg","https://t.me/lost_warinua/42902",NA,NA,"Russia","Armor",NA,NA
"116","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-07-21,"Remivka","https://i.postimg.cc/X7jB9sxd/1039-bmp1-destr-21-07-23.jpg","https://t.me/lost_warinua/42901",NA,NA,"Russia","Armor",NA,NA
"117","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-07-20,"Zaporizhzhia oblast","https://i.postimg.cc/13z61vqs/1010-bmp1-destr-20-07-23.jpg","https://t.me/lost_warinua/42816",NA,NA,"Russia","Armor",NA,NA
"118","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia","394th Motor Rifle Regiment",2023-07-17,"Pryiutne","https://i.postimg.cc/Kjq3NG8N/65221.png","https://t.me/lost_warinua/49098","47.735457,36.711202","V,☐,Loitering","Russia","Armor",47.735457,36.711202
"119","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-06-04,"Pryiutne","https://i.postimg.cc/jqwdZGy2/1008-bmp2-destr-07-07-23.jpg","https://t.me/lost_warinua/40947","47.739,36.683778",NA,"Russia","Armor",47.739,36.683778
"120","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-06-01,"Zaporizhzhia oblast","https://i.postimg.cc/G3kh4nMh/1000-bmp1-destr-01-06-23.jpg","https://t.me/WS_videos/1210",NA,"Stugna","Russia","Armor",NA,NA
"121","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-10-22,"Volnovakha raion","https://i.postimg.cc/y84GvBfX/1014-bmp1-destr-23-10-23.jpg","https://t.me/lost_warinua/54016",NA,"Turretless,V,Cope cage,☐","Russia","Armor",NA,NA
"122","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia","39th Separate Motor Rifle Brigade",2023-10-16,"Solodke","https://i.postimg.cc/c1RSYb7Q/1005-16-10-23.jpg","https://t.me/lost_warinua/52931","47.8196,37.46622",NA,"Russia","Armor",47.8196,37.46622
"123","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia","37th Separate Motor Rifle Brigade",2023-09-28,"Urozhaine","https://i.postimg.cc/25nNBWvc/1026-2x-bmp1-destr-28-09-23.jpg","https://x.com/Danspiun/status/1708585516826808722?s=20","47.738713,36.852737","Cope cage","Russia","Armor",47.738713,36.852737
"124","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia","37th Separate Motor Rifle Brigade",2023-09-28,"Urozhaine","https://i.postimg.cc/25nNBWvc/1026-2x-bmp1-destr-28-09-23.jpg","https://x.com/Danspiun/status/1708585516826808722?s=20","47.738686,36.852914","Turretless,V,Cope cage,☐,Loitering","Russia","Armor",47.738686,36.852914
"125","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-09-22,"Volnovakha raion","https://i.postimg.cc/63f2ZjVw/6526.png","https://t.me/lost_warinua/50539",NA,NA,"Russia","Armor",NA,NA
"126","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-08-24,"Volnovakha raion","https://i.postimg.cc/fLkXvkrS/1000-bmp1-destr-24-08-23.jpg","https://t.me/lost_warinua/47284",NA,"Turretless,Shattered","Russia","Armor",NA,NA
"127","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-08-23,"Staromaiorske","https://i.postimg.cc/BvmHD2MG/1007-bmp1-destr-31-07-23.jpg","https://t.me/lost_warinua/47236",NA,"Turretless","Russia","Armor",NA,NA
"128","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-08-07,"Blahovishchenka","https://i.postimg.cc/13DRPPfY/1033-BMP-1-P-destr-07-08-23.jpg","https://t.me/lost_warinua/45439","47.692207,37.328163","Cope cage,Loitering","Russia","Armor",47.692207,37.328163
"129","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-07-26,"Mykilske","https://i.postimg.cc/rmWCkSn5/1009-bmp1-destr-26-07-23.jpg","https://t.me/lost_warinua/43571","47.75405,37.30213","V","Russia","Armor",47.75405,37.30213
"130","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-06-14,"Rivnopil (Velyka Novosilka hromada)","https://twitter.com/UAWeapons/status/1668909278504075265","https://t.me/lost_warinua/38542","47.7875,36.707222","Turretless,Shattered,Loitering","Russia","Armor",47.7875,36.707222
"131","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-06-07,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/T3Qkxgh0/1038-unkn-bmp-destr-07-06-23.jpg","https://t.me/lost_warinua/37809","47.781889,36.719222",NA,"Russia","Armor",47.781889,36.719222
"132","Armoured Fighting Vehicles","BMP-2 675-sb3KDZ","Destroyed","Russia",NA,2023-06-29,"Zaporizhzhia oblast","https://i.postimg.cc/d04zYVcF/1011-BMP-2-with-675-sb3-KDZ-add-on-armour-destr-29-06-23.jpg","https://t.me/lost_warinua/40981",NA,"Turretless,V,☐","Russia","Armor",NA,NA
"133","Armoured Fighting Vehicles","BMP-2 675-sb3KDZ","Destroyed","Russia",NA,2023-06-13,"Zaporizhzhia oblast","https://twitter.com/UAWeapons/status/1668515155100028929","https://t.me/lost_warinua/38474",NA,"Turretless,V,☐","Russia","Armor",NA,NA
"134","Armoured Fighting Vehicles","BMP-2 675-sb3KDZ","Destroyed","Russia",NA,2023-06-13,"Zaporizhzhia oblast","https://twitter.com/UAWeapons/status/1668515155100028929","https://t.me/lost_warinua/38473",NA,"V,☐","Russia","Armor",NA,NA
"135","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-11,"Zaporizhzhia oblast","https://i.postimg.cc/VkVsjLM7/1030-bmp2-destr-11-10-23.jpg","https://t.me/lost_warinua/52312",NA,"V,Loitering","Russia","Armor",NA,NA
"136","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-07-20,"Zaporizhzhia oblast","https://i.postimg.cc/Qdn78cQ5/1009-bmp2-destr-20-07-23.jpg","https://t.me/lost_warinua/42817",NA,NA,"Russia","Armor",NA,NA
"137","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-07-17,"Pryiutne","https://i.postimg.cc/xTxFkFdV/1031-bmp2-destr-19-07-23.jpg","https://t.me/lost_warinua/42518","47.728500,36.715639","Loitering","Russia","Armor",47.7285,36.715639
"138","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-07-04,"Pryiutne","https://i.postimg.cc/qMH0QgkD/1007-bmp2-destr-07-07-23.jpg","https://t.me/lost_warinua/40951","47.739667,36.683611",NA,"Russia","Armor",47.739667,36.683611
"139","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-06-28,"Zaporizhzhia oblast","https://i.postimg.cc/c4vrPnfY/1020-bmp2-destr-28-06-23.jpg","https://t.me/lost_warinua/40007",NA,NA,"Russia","Armor",NA,NA
"140","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-06-19,"Robotyne","https://i.postimg.cc/PqT1by5c/1026-bmp2-destr-19-06-23.jpg","https://t.me/lost_warinua/40722",NA,NA,"Russia","Armor",NA,NA
"141","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-06-13,"Zaporizhzhia oblast","https://twitter.com/UAWeapons/status/1668515155100028929","https://t.me/lost_warinua/38474",NA,"Turretless,Shattered","Russia","Armor",NA,NA
"142","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-06-04,"Pryiutne","https://i.postimg.cc/qMH0QgkD/1007-bmp2-destr-07-07-23.jpg","https://t.me/lost_warinua/40943","47.739667,36.683611",NA,"Russia","Armor",47.739667,36.683611
"143","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-16,"Solodke","https://i.postimg.cc/8C3B4wGG/1007-16-10-23.jpg","https://www.facebook.com/watch/?v=1246185632733774","47.814881,37.466803",NA,"Russia","Armor",47.814881,37.466803
"144","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia","39th Separate Motor Rifle Brigade",2023-10-16,"Solodke","https://i.postimg.cc/c1RSYb7Q/1005-16-10-23.jpg","https://t.me/lost_warinua/52943","47.81992,37.46621","Cope cage","Russia","Armor",47.81992,37.46621
"145","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-09-26,"Volnovakha raion","https://i.postimg.cc/yNhfRQgq/5429.png","https://t.me/lost_warinua/50941",NA,NA,"Russia","Armor",NA,NA
"146","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-09-18,"Volnovakha raion","https://i.postimg.cc/CKRRzP78/279.png","https://t.me/lost_warinua/50079",NA,"V,Loitering","Russia","Armor",NA,NA
"147","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-09-04,"Vuhledar","https://i.postimg.cc/cLzMprxS/4760.png","https://t.me/lost_warinua/48541",NA,"V","Russia","Armor",NA,NA
"148","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-08-25,"Mykilske","https://i.postimg.cc/mZSMKpdH/1021-bmp2-destr-25-08-23.jpg","https://twitter.com/naalsio26/status/1695618180339716105",NA,NA,"Russia","Armor",NA,NA
"149","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-08-25,"Mykilske","https://i.postimg.cc/WbbrVmKf/1020-bmp2-destr-25-08-23.jpg","https://twitter.com/naalsio26/status/1695618180339716105",NA,NA,"Russia","Armor",NA,NA
"150","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-08-24,"Volnovakha raion","https://i.postimg.cc/g2qvzChj/1001-bmp2-destr-24-08-23.jpg","https://t.me/lost_warinua/47280",NA,NA,"Russia","Armor",NA,NA
"151","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-08-24,"Volnovakha raion","https://i.postimg.cc/xqVzY5TL/1002-bmp2-destr-24-08-23.jpg","https://t.me/lost_warinua/47276",NA,"Turretless,Shattered","Russia","Armor",NA,NA
"152","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-08-24,"Volnovakha raion","https://i.postimg.cc/zfzTVxwj/1003-bmp2-destr-24-08-23.jpg","https://t.me/lost_warinua/47272",NA,NA,"Russia","Armor",NA,NA
"153","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-08-22,"Staromaiorske","https://i.postimg.cc/pr3pqbt3/336.png","https://t.me/lost_warinua/47330",NA,"V,☐","Russia","Armor",NA,NA
"154","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-08-22,"Makarivka","https://i.postimg.cc/sD9KXSkF/43f.png","https://t.me/lost_warinua/47009","47.783778,36.801",NA,"Russia","Armor",47.783778,36.801
"155","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-08-14,"Volodyne","https://i.postimg.cc/B6hVmzg4/1017-bmp2-destr-16-08-23.jpg","https://t.me/lost_warinua/46303","47.69328,36.76722",NA,"Russia","Armor",47.69328,36.76722
"156","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-08-14,"Volodyne","https://i.postimg.cc/TP6F1g1M/1018-bmp2-destr-16-08-23.jpg","https://t.me/lost_warinua/46303","47.69325,36.76709","Turretless","Russia","Armor",47.69325,36.76709
"157","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-08-14,"Urozhaine","https://i.postimg.cc/MKxy6BK0/1013-bmp2-destr-15-08-23.jpg","https://t.me/lost_warinua/46025","47.735508,36.827626","Loitering","Russia","Armor",47.735508,36.827626
"158","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia","394th Motor Rifle Regiment",2023-08-07,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/d3DtKyy8/1004-bmp2-destr-04-06-23.jpg","https://t.me/lost_warinua/45532","47.781667,36.720028","Cope cage","Russia","Armor",47.781667,36.720028
"159","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-07-28,"Staromaiorske","https://i.postimg.cc/x1wtqwMv/1024-bmp2-destr-28-07-23.jpg","https://t.me/mysiagin/25326","47.75923,36.79918",NA,"Russia","Armor",47.75923,36.79918
"160","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-07-28,"Staromaiorske","https://i.postimg.cc/pL41zhbn/1023-bmp2-destr-28-07-23.jpg","https://t.me/mysiagin/25326",NA,NA,"Russia","Armor",NA,NA
"161","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-07-27,"Staromaiorske","https://i.postimg.cc/5NtvJsYf/1022-bmp2-destr-28-07-23.jpg","https://t.me/mysiagin/25326","47.743315,36.793406",NA,"Russia","Armor",47.743315,36.793406
"162","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-06-29,"Storozheve","https://i.postimg.cc/76nmgSxT/2009-bmp2-destr-29-06-23.jpg","https://t.me/lost_warinua/43287","47.78975,36.78478",NA,"Russia","Armor",47.78975,36.78478
"163","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-06-29,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/3JzdhxZq/1021-bmp2-destr-29-06-23.jpg","https://t.me/lost_warinua/40039","47.771415,36.677406","Turretless,Z,Loitering","Russia","Armor",47.771415,36.677406
"164","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia","60th Separate Motor Rifle Brigade",2023-06-12,"Storozheve","https://i.postimg.cc/GmhT4fKv/1015-bmp2-destr-12-06-23.jpg","https://t.me/lost_warinua/38367","47.794028,36.788528","Turretless","Russia","Armor",47.794028,36.788528
"165","Armoured Fighting Vehicles","BMP-2M","Destroyed","Russia","104th Air Assault Regiment",2023-10-07,"Novoprokopivka","https://i.postimg.cc/Y9NS7W04/1044-BMP-2-M-destr-07-10-23.jpg","https://t.me/lost_warinua/51936",NA,"Turretless","Russia","Armor",NA,NA
"166","Armoured Fighting Vehicles","BMP-2M","Destroyed","Russia","104th Air Assault Regiment",2023-10-06,"Novoprokopivka","https://twitter.com/UAWeapons/status/1710312195425243146","https://t.me/lost_warinua/51824",NA,"Turretless,Loitering","Russia","Armor",NA,NA
"167","Armoured Fighting Vehicles","BMP-2M","Destroyed","Russia","104th Air Assault Regiment",2023-09-04,"Novoprokopivka","https://i.postimg.cc/DZhZZ7p4/288.png","https://t.me/lost_warinua/48519","47.418111,35.854472",NA,"Russia","Armor",47.418111,35.854472
"168","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-10-08,"Novoprokopivka","https://i.postimg.cc/qvDzQj8X/1010-BMP-3-destr-20-09-23.jpg","https://t.me/lost_warinua/52033","47.423361,35.8315","Turretless","Russia","Armor",47.423361,35.8315
"169","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-08-17,"Robotyne","https://i.postimg.cc/7Z5WFzHL/1004-bmp3-destr-16-08-23.jpg","https://t.me/lost_warinua/46406",NA,"Turretless","Russia","Armor",NA,NA
"170","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia","70th Motor Rifle Regiment",2023-07-22,"Robotyne","https://i.postimg.cc/pXR39K6r/1002-bmp3-destr-02-08-23.jpg","https://t.me/lost_warinua/44781","47.467010,35.889890","Turretless,Shattered,Z","Russia","Armor",47.46701,35.88989
"171","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-06-20,"Zherebyanky","https://i.postimg.cc/dV2Z5h40/1004-bmp3-destr-23-07-23.jpg","https://t.me/lost_warinua/43074","47.502702,35.437726","Turretless,Shattered","Russia","Armor",47.502702,35.437726
"172","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-08-10,"Volnovakha raion","https://i.postimg.cc/Nf9fJRYt/1023-bmp3-destr-10-08-23.jpg","https://t.me/lost_warinua/45685",NA,"Turretless,V","Russia","Armor",NA,NA
"173","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-07-23,"Staromaiorske","https://i.postimg.cc/zfqb6qcF/1040-bmp3-destr-23-07-23.jpg","https://t.me/lost_warinua/43120","47.72628,36.7701","Turretless,Shattered","Russia","Armor",47.72628,36.7701
"174","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-07-20,"Staromaiorske","https://i.postimg.cc/LsY1nhDW/1008-bmp3-destr-20-07-23.jpg","https://t.me/lost_warinua/42756",NA,"Turretless,Shattered","Russia","Armor",NA,NA
"175","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-07-03,"Volnovakha raion","https://i.postimg.cc/Qtn53rJG/1009-bmp3-destr-03-07-23.jpg","https://t.me/lost_warinua/40537",NA,"Turretless,Shattered,V","Russia","Armor",NA,NA
"176","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-06-24,"Staromaiorske","https://i.postimg.cc/DytQkdkt/1066-mtlb-destr-24-06-23.jpg","https://t.me/lost_warinua/39633","47.758611,36.756417",NA,"Russia","Armor",47.758611,36.756417
